,time,max_temperature,min_temperature,avg_temperature
3711,2023-03-01,5.5,-4.3,0.8
3712,2023-03-02,12.4,3.2,6.5
3713,2023-03-03,6.5,-1.7,2.8
3714,2023-03-04,7.3,3.3,5.2
3715,2023-03-05,11.7,-1.3,5.1
3716,2023-03-06,10.4,1.1,5.3
3717,2023-03-07,7.7,-0.5,3.2
3718,2023-03-08,7.7,-1.9,2.2
3719,2023-03-09,9.7,-0.5,3.8
3720,2023-03-10,7.8,-1.6,3.0
3721,2023-03-11,7.0,1.8,4.2
3722,2023-03-12,7.5,-1.4,3.1
3723,2023-03-13,6.1,3.2,4.3
3724,2023-03-14,3.2,1.0,2.0
3725,2023-03-15,6.8,0.2,2.7
3726,2023-03-16,13.2,-1.5,5.1
3727,2023-03-17,14.3,1.4,7.9
3728,2023-03-18,10.6,3.7,7.5
3729,2023-03-19,4.8,-1.6,1.9
3730,2023-03-20,9.6,-3.3,2.9
3731,2023-03-21,14.9,-1.4,6.6
3732,2023-03-22,14.4,1.2,7.6
3733,2023-03-23,14.1,6.4,10.2
3734,2023-03-24,11.6,4.9,8.1
3735,2023-03-25,6.9,4.1,5.5
3736,2023-03-26,15.4,5.2,9.2
3737,2023-03-27,12.7,1.6,7.2
3738,2023-03-28,10.8,4.0,6.7
3739,2023-03-29,11.9,-0.3,5.8
3740,2023-03-30,7.6,-0.7,3.7
3741,2023-03-31,11.9,-1.2,6.6
3742,2023-04-01,20.0,10.7,14.7
3743,2023-04-02,10.1,2.8,6.7
3744,2023-04-03,14.3,0.0,7.4
3745,2023-04-04,21.3,6.0,13.5
3746,2023-04-05,12.6,9.8,11.2
3747,2023-04-06,26.0,11.2,17.4
3748,2023-04-07,14.3,7.0,11.1
3749,2023-04-08,10.1,2.3,6.2
3750,2023-04-09,11.2,2.7,6.9
3751,2023-04-10,17.0,1.2,8.9
3752,2023-04-11,22.0,6.3,14.0
3753,2023-04-12,26.8,14.8,19.4
3754,2023-04-13,29.4,12.3,20.7
3755,2023-04-14,30.0,13.0,21.4
3756,2023-04-15,22.3,14.9,17.8
3757,2023-04-16,20.6,12.9,16.3
3758,2023-04-17,18.7,11.6,14.6
3759,2023-04-18,14.3,9.0,11.6
3760,2023-04-19,16.8,4.5,10.3
3761,2023-04-20,17.4,5.9,11.2
3762,2023-04-21,18.5,7.2,13.0
3763,2023-04-22,22.3,10.0,15.4
3764,2023-04-23,19.0,11.8,15.1
3765,2023-04-24,14.5,6.7,10.7
3766,2023-04-25,14.3,4.9,9.8
3767,2023-04-26,14.5,4.6,10.2
3768,2023-04-27,13.2,7.7,10.3
3769,2023-04-28,12.6,7.0,9.6
3770,2023-04-29,11.6,8.5,10.2
3771,2023-04-30,14.9,10.6,12.6
3772,2023-05-01,15.0,8.4,12.3
3773,2023-05-02,12.7,7.5,9.8
3774,2023-05-03,12.7,5.6,9.3
3775,2023-05-04,13.3,5.9,9.4
3776,2023-05-05,16.0,5.9,10.9
3777,2023-05-06,20.5,6.0,13.9
3778,2023-05-07,23.1,8.4,16.3
3779,2023-05-08,23.4,13.0,17.6
3780,2023-05-09,18.9,9.8,14.2
3781,2023-05-10,20.7,9.1,14.8
3782,2023-05-11,24.9,8.9,17.6
3783,2023-05-12,28.0,12.9,20.5
3784,2023-05-13,25.9,16.8,21.0
3785,2023-05-14,21.6,12.8,16.8
3786,2023-05-15,22.9,8.8,16.4
3787,2023-05-16,25.6,12.1,19.1
3788,2023-05-17,17.4,10.5,14.9
3789,2023-05-18,15.4,6.1,11.4
3790,2023-05-19,19.3,9.1,14.4
3791,2023-05-20,17.1,11.7,15.1
3792,2023-05-21,20.5,12.2,16.9
3793,2023-05-22,22.6,11.9,16.8
3794,2023-05-23,19.0,10.6,14.5
3795,2023-05-24,24.2,10.1,16.4
3796,2023-05-25,19.2,10.3,15.0
3797,2023-05-26,21.7,9.0,15.8
3798,2023-05-27,24.2,10.0,17.3
3799,2023-05-28,24.7,12.5,18.6
3800,2023-05-29,23.4,13.6,18.3
3801,2023-05-30,20.2,11.5,15.6
3802,2023-05-31,23.6,8.8,16.4
3803,2023-06-01,28.3,12.9,20.5
3804,2023-06-02,31.4,15.8,22.9
3805,2023-06-03,19.2,13.7,17.0
3806,2023-06-04,20.7,10.5,15.5
3807,2023-06-05,23.2,10.5,17.6
3808,2023-06-06,26.4,13.3,19.3
3809,2023-06-07,23.4,12.5,18.3
3810,2023-06-08,22.1,11.3,17.3
3811,2023-06-09,22.6,12.2,17.7
3812,2023-06-10,25.0,12.8,19.4
3813,2023-06-11,27.9,15.4,21.8
3814,2023-06-12,24.5,18.5,21.1
3815,2023-06-13,25.7,17.0,21.2
3816,2023-06-14,25.1,15.4,18.8
3817,2023-06-15,24.3,14.8,19.7
3818,2023-06-16,25.5,15.2,19.2
3819,2023-06-17,24.5,15.3,19.5
3820,2023-06-18,25.2,15.6,20.5
3821,2023-06-19,24.8,16.0,20.3
3822,2023-06-20,23.4,16.4,19.3
3823,2023-06-21,20.6,15.5,17.8
3824,2023-06-22,20.0,15.9,17.6
3825,2023-06-23,21.9,17.0,19.6
3826,2023-06-24,24.8,19.2,21.5
3827,2023-06-25,27.4,18.8,22.7
3828,2023-06-26,26.9,19.8,22.4
3829,2023-06-27,24.5,20.0,21.9
3830,2023-06-28,26.6,18.8,22.2
